UNITID_P	INSTNM	BRANCH	ADDRESS	CITY	STATE	ZIP	LATITUDE	LONGITUDE
450757001	Empire Beauty School-Portsmouth	Empire Beauty School-Portsmouth	2545 Lafayette Rd	Portsmouth	NH	03801	43.070188	-70.77684
183150001	Great Bay Community College	Main Campus	320 Corporate Drive	Portsmouth	NH	03801	43.070188	-70.77684
183026005	Southern New Hampshire University	Southern New Hampshrie University - Portsmouth, NH Center	231 Corporate Drive	Portsmouth	NH	03801	43.070188	-70.77684
182795004	Franklin Pierce University	Portsmouth Center	119 International Drive	Portsmouth	NH	03801	43.070188	-70.77684
183257008	Granite State College	Portsmouth Academic Center	51 International Drive Pease International Tradepo	Portsmouth	NH	03801	43.070188	-70.77684
183257006	Granite State College	Conway Regional Center	53 Technology Lane - Suite 150	Conway	NH	03818	43.966958	-71.15892
183044001	University of New Hampshire-Main Campus	Main Campus	THOMPSON HALL	DURHAM	NH	038243547	43.128085	-70.96035
183257009	Granite State College	Rochester Regional  Center	35E Industrial Way	Rochester	NH	03867	43.304163	-70.99816
182722001	Empire Beauty School-Somersworth	Main Campus	362 RTE 108	SOMERSWORTH	NH	03878	43.253783	-70.87549
161457001	University of New England	Main Campus	11 HILLS BEACH RD	BIDDEFORD	ME	04005	43.480704	-70.45871
442213001	Birthwise Midwifery School	Main Campus	24 South High Street	BRIDGTON	ME	04009	44.059192	-70.72552
161545002	Southern Maine Community College	Midcoast Campus	29 Sewall Street	Brunswick	ME	04011	43.8992	-69.95894
183026004	Southern New Hampshire University	Southern New Hampshire University - Brunswick, Maine Center	10 Tibbetts Drive	Brunswick	ME	04011	43.8992	-69.95894
161004001	Bowdoin College	Main Campus	5700 College Station	BRUNSWICK	ME	040118448	43.8992	-69.95894
161554001	University of Southern Maine	Gorham Campus	37 College Ave.	Gorham	ME	040381038	43.697118	-70.46301
161208001	The Landing School	Main Campus	286 RIVER RD	ARUNDEL	ME	040461490	43.399494	-70.4769
161217006	University of Maine at Augusta	University College at Saco/Biddeford	110 Main Street, Saco Island	Saco	ME	04072	43.527322	-70.45171
433970001	Seacoast Career Schools-Sanford Campus	Main Campus	ONE EAGLE DR STE 1	SANFORD	ME	04073	43.426792	-70.75245
461962001	Northeast Technical Institute	Main Campus	51 US RT 1, Suite K	Scarborough	ME	040740000	43.583224	-70.35268
161518001	Saint Joseph's College of Maine	Saint Joseph's College of Maine	278 WHITES BRIDGE RD	STANDISH	ME	040845263	43.761599	-70.56433
420440001	York County Community College	Main Campus	112 COLLEGE DR	WELLS	ME	04090	43.320211	-70.61178
161527001	Spa Tech Institute-Westbrook	Main Campus	100 Larrabee Road	Westbrook	ME	04092	43.682148	-70.35823
161493001	Empire Beauty School-Maine	Empire Beauty School, Portland ME	319 MARGINAL WAY	PORTLAND	ME	04101	43.660525	-70.25862
161509001	Maine College of Art	Main Campus	522 Congress	PORTLAND	ME	04101	43.660525	-70.25862
462044001	Institute for Doctoral Studies in the Visual Arts	Main Campus	130 Neal Street	Portland	ME	041020000	43.658632	-70.2911
161457002	University of New England	University of New England Portland Campus	716 Stevens Ave.	Portland	ME	041032670	43.685882	-70.2903
161554002	University of Southern Maine	Portland Campus	96 Falmouth St.	Portland	ME	04103	43.685882	-70.2903
450678001	InterCoast Career Institute-South Portland	Intercoast Career Institute	207 Gannett Dr	South Portland	ME	04106	43.631549	-70.27272
161545001	Southern Maine Community College	Southern Maine Community College	2 FORT RD	SOUTH PORTLAND	ME	041061698	43.631549	-70.27272
160940001	Kaplan University-Maine Campus	Portland / Lewiston Campuses	265 Western Avenue	Portland	ME	04106	43.631549	-70.27272
161165004	Husson University	Husson University-South Portland	220 Main Mall Road	South Portland	ME	04106	43.631549	-70.27272
161077001	Central Maine Community College	Main Campus	1250 TURNER ST	AUBURN	ME	042106498	44.089173	-70.24143
161022001	Central Maine Medical Center College of Nursing and Health Professions	Main Campus	70 Middle Street	LEWISTON	ME	04240	44.094773	-70.19141
160940002	Kaplan University-Maine Campus	Andover College - Lewiston	475 Lisbon Street	Lewiston	ME	04240	44.094773	-70.19141
160977001	Bates College	Main Campus	2 ANDREWS ROAD, 204 LANE HALL	LEWISTON	ME	04240	44.094773	-70.19141
161554003	University of Southern Maine	Lewiston/Auburn College	51 Westminster St.	Lewiston	ME	04240	44.094773	-70.19141
417576001	Mr Bernard's School of Hair Fashion Inc	Main Campus	711 LISBON ST	LEWISTON	ME	042431163	44.197009	-70.239485
161217009	University of Maine at Augusta	University College at Rumford/Mexico	13 Brown Street	Mexico	ME	04257	44.556984	-70.53351
161217012	University of Maine at Augusta	University College at Norway/South Paris	232 Main Street	South Paris	ME	04281	44.235141	-70.50508
461704001	Capilo School of Hair Design	Main Campus	43 Bridge Street	Augusta	ME	043305104	44.344406	-69.76345
480064001	Kaplan University-Augusta Campus	Main Campus	14 Marketplace Drive	Augusta	ME	04330	44.344406	-69.76345
161217001	University of Maine at Augusta	The University of Maine at Augusta	46 UNIVERSITY DR	AUGUSTA	ME	043309410	44.344406	-69.76345
461962002	Northeast Technical Institute	Bangor Branch Campus	1010 Stillwater Ave	Bangor	ME	04401	44.81777	-68.78952
161493004	Empire Beauty School-Maine	Empire Beauty School, Bangor ME	639 BROADWAY	BANGOR	ME	04401	44.81777	-68.78952
161138001	Eastern Maine Community College	Eastern Maine Community College	354 HOGAN RD	BANGOR	ME	04401	44.81777	-68.78952
160995001	Beal College	Beal College	99 FARM ROAD	BANGOR	ME	04401	44.81777	-68.78952
373827001	New England School of Communications	Husson University	1 COLLEGE CIRCLE	BANGOR	ME	04401	44.81777	-68.78952
161165001	Husson University	Husson University-Bangor	One College Circle	Bangor	ME	044012999	44.81777	-68.78952
161217002	University of Maine at Augusta	The University College of Bangor	One University Drive	Bangor	ME	04401	44.81777	-68.78952
161299001	Maine Maritime Academy	Main Campus	C3	CASTINE	ME	044200001	44.412968	-68.798047
161253001	University of Maine	University of Maine	University of Maine	ORONO	ME	04469	45.002798	-68.63343
161217004	University of Maine at Augusta	University College at Bath/Brunswick	9 Park Street	Bath	ME	04530	43.900651	-69.83405
161253003	University of Maine	Ira C. Darling Center	193 Clark Point Rd	Walpole	ME	04573	43.949672	-69.55133
161217008	University of Maine at Augusta	University College at Ellsworth	248 State St, Suite 1	Ellsworth	ME	04605	44.614885	-68.43626
160959001	College of the Atlantic	College of the Atlantic	105 EDEN ST	BAR HARBOR	ME	04609	44.402596	-68.26204
161581001	Washington County Community College	Main Campus	One College Drive	CALAIS	ME	04619	45.166045	-67.24243
161244001	University of Maine at Machias	University of Maine at Machias	116 O'BRIEN AVE	MACHIAS	ME	04654	44.802637	-67.54727
161493003	Empire Beauty School-Maine	Empire Beauty School - Caribou, ME	30 Skyway Drive	Caribou	ME	04736	46.878869	-68.01128
161235001	University of Maine at Fort Kent	Main Campus	23 University Drive	FORT KENT	ME	047431292	47.209541	-68.57238
161484001	Northern Maine Community College	Main Campus	33 EDGEMONT DRIVE	PRESQUE ISLE	ME	047692016	46.679321	-68.00216
161165005	Husson University	Husson University- Presque Isle	33 Edgemont Drive	Presque Isle	ME	047692016	46.679321	-68.00216
161341001	University of Maine at Presque Isle	Main Campus	181 Main Street	PRESQUE ISLE	ME	047692888	46.679321	-68.00216
161217007	University of Maine at Augusta	University College at Rockland	91 Camden Street, Suite 402	Rockland	ME	04841	44.108735	-69.11366
161493005	Empire Beauty School-Maine	Empire Beauty School - Waterville, ME	251 KENNEDY MEMORIAL DRIVE	WATERVILLE	ME	04901	44.554965	-69.61297
161563001	Thomas College	Main Campus	180 W RIVER RD	WATERVILLE	ME	049015097	44.554965	-69.61297
161086001	Colby College	Main Campus	MAYFLOWER HILL DRIVE	WATERVILLE	ME	04901	44.554965	-69.61297
161253002	University of Maine	University of Maine Frederick E. Hutchinson Center	80 Belmont Ave	Belfast	ME	04915	44.445295	-69.02257
161192001	Kennebec Valley Community College	Kennebec Valley Community College	92 WESTERN AVE	FAIRFIELD	ME	049371367	44.603329	-69.63627
161226001	University of Maine at Farmington	University of Maine at Farmington	224 MAIN ST	FARMINGTON	ME	04938	44.66776	-70.12362
161572001	Unity College	Unity College	90 Quaker Hill Road	UNITY	ME	04988	44.60509	-69.33022
231165001	Vermont Technical College	Main Campus	1 Main Street	Randolph Center	VT	050610500	43.928369	-72.5731
231147001	Vermont Law School	Main Campus	164 CHELSEA ST	SOUTH ROYALTON	VT	050680096	43.808623	-72.53208
231086001	Southern Vermont College	Main Campus	982 MANSION DR	BENNINGTON	VT	052016002	42.882231	-73.17873
230816001	Bennington College	Main Campus	One College Drive	Bennington	VT	052016001	42.882231	-73.17873
206279006	Union Institute & University	Union Institute & University - Brattleboro Center	157 Old Guilford Road	BRATTLEBORO	VT	053013669	42.849957	-72.62328
440411001	Marlboro College-Graduate School	Marlboro College Graduate School	28 Vernon Street, Suite 120	Brattleboro	VT	05301	42.849957	-72.62328
206279009	Union Institute & University	Union Institute & University: Marlboro Center	28 Vernon Street, Suite 112	Brattleboro	MA	05301	42.849957	-72.62328
231068001	SIT Graduate Institute	Main Campus	1 Kipling Road	BRATTLEBORO	VT	053020676	42.99467	-72.720362
230940001	Marlboro College	Main Campus	2582 SOUTH RD	MARLBORO	VT	053440300	42.851149	-72.74073
247649001	Landmark College	Main Campus	RIVER RD SOUTH	PUTNEY	VT	05346	43.02419	-72.51725
230852001	Champlain College	Main Campus	246 S WILLARD ST	BURLINGTON	VT	05401	44.484038	-73.22126
230825001	Burlington College	Main Campus	351 NORTH AVE	BURLINGTON	VT	05401	44.484038	-73.22126
231004001	O'Briens Aveda Institute	O'Briens Aveda Institute	1475 SHELBURNE RD	SOUTH BURLINGTON	VT	054037747	44.451941	-73.17941
456001001	Advanced Welding Institute	Main Campus	2 Green Tree Dr Suite 3	South Burlington	VT	05403	44.451941	-73.17941
231174001	University of Vermont	Main Campus	85 S PROSPECT ST	BURLINGTON	VT	054050160	44.442117	-73.082525
231059001	Saint Michael's College	Main Campus	1 WINOOSKI PARK	COLCHESTER	VT	05439	44.49518	-73.165092
188526002	Albany College of Pharmacy and Health Sciences	Vermont Campus	261 Mountain View Drive	Colchester	VT	05446	44.541902	-73.19659
230861001	Community College of Vermont	660 Elm Street	PO Box 489	Montpelier	VT	056010489	44.19906	-72.559638
230977001	New England Culinary Institute	Main Campus	56 College Street	MONTPELIER	VT	05602	44.265633	-72.59686
455992001	Vermont College of Fine Arts	Main Campus	36 College St	Montpelier	VT	05602	44.265633	-72.59686
206279005	Union Institute & University	Union Institute & University - MONTPELIER	62 Ridge Street, Suite 2	MONTPELIER	VT	05602	44.265633	-72.59686
230913001	Johnson State College	Johnson State College	337 College Hill	JOHNSON	VT	056569464	44.645219	-72.67941
230995001	Norwich University	Main Campus	158 Harmon Drive	NORTHFIELD	VT	056631035	44.141056	-72.66443
230889001	Goddard College	Main Campus	123 PITKIN ROAD	PLAINFIELD	VT	056679432	44.295577	-72.42365
231077001	College of St Joseph	Main Campus	71 CLEMENT ROAD	RUTLAND	VT	057013899	43.617302	-72.96325
230834001	Castleton State College	Main Campus	SEMINARY ST.	CASTLETON	VT	05735	43.640503	-73.16118
230898002	Green Mountain College	Killington Campus	2500 Killington Road	Killington	VT	05751	43.659839	-72.79419
230959001	Middlebury College	Main Campus	OLD CHAPEL ROAD	MIDDLEBURY	VT	05753	44.006024	-73.172
230898001	Green Mountain College	Main Campus	One Brennan Cir	POULTNEY	VT	057641199	43.521021	-73.21603
230959002	Middlebury College	Middlebury College Bread Loaf Campus	Route 125, Ripton, VT	Ripton	VT	05766	43.981681	-73.0155
460589001	Salter School-New Bedford	Main Campus	950 Kings Hwy	New Bedford	MA	02745	41.692806	-70.93264
165802003	Fisher College	New Bedford	777Church Street	New Bedford	MA	02745	41.692806	-70.93264
167039001	Rob Roy Academy-New Bedford	New Bedford Campus	1872 Acushnet Ave	New Bedford	MA	02746	41.659336	-70.93347
167987009	University of Massachusetts-Dartmouth	U Mass-Dartmouth Law School	333 Faunce Corner Road	Dartmouth	MA	02747	41.637916	-70.99076
167987001	University of Massachusetts-Dartmouth	Main Campus	285 OLD WESTPORT RD	NORTH DARTMOUTH	MA	027472300	41.637916	-70.99076
165024003	Bridgewater State University	New Bedford	1852 Shawmut Ave.	New Bedford	MA	02747	41.637916	-70.99076
165802004	Fisher College	North Attleboro	451 Elm Street	North Attleboro	MA	02760	41.975495	-71.33086
168281001	Wheaton College	Main Campus	26 E MAIN ST	NORTON	MA	02766	41.969185	-71.1854
414124001	Motoring Technical Training Institute	Main Campus	1241 Fall River Avenue	Seekonk	MA	02771	41.84345	-71.32343
168032001	Rob Roy Academy-Taunton	Taunton Campus	1 SCHOOL ST	TAUNTON	MA	027805339	41.904888	-71.10288
437237002	International Yacht Restoration School	Bristol Facility	253 Franklin St.	Bristol	RI	02809	41.6842	-71.26866
409616001	Roger Williams University School of Law	Main Campus	One Old Ferry Road	Bristol	RI	028095171	41.6842	-71.26866
217518001	Roger Williams University	Roger Williams University Bristol, RI Campus	One Old Ferry Road	Bristol	RI	028092923	41.6842	-71.26866
217484004	University of Rhode Island	W. Alton Jones Campus	West Greenwich, RI	West Greenwich	RI	02817	41.625874	-71.67023
217305001	New England Institute of Technology	East Greenwich Campus	1 New England Tech Blvd	East Greenwich	RI	02818	41.649733	-71.46815
437237001	International Yacht Restoration School	Main Campus	449 THAMES ST	NEWPORT	RI	02840	41.488002	-71.31262
217475004	Community College of Rhode Island	Newport County Campus	1 John H. Chafee Blvd.	Newport	RI	02840	41.488002	-71.31262
217536001	Salve Regina University	Main Campus	100 OCHRE POINT AVE	NEWPORT	RI	028404192	41.488002	-71.31262
217350001	Newport School of Hairdressing-Main Campus	Main Campus	226 MAIN ST	PAWTUCKET	RI	02860	41.872099	-71.39007
217323001	New England Tractor Trailer Training School of Rhode Island	Main Campus	600 MOSHASSUCK VALLEY INDUSTRIAL HWY	PAWTUCKET	RI	02860	41.872099	-71.39007
433101001	Lincoln Technical Institute-Lincoln	Main Campus	622 GEORGE WASHINGTON HWY	LINCOLN	RI	02865	41.905666	-71.43023
217475002	Community College of Rhode Island	Flanagan Campus	1762 Louis Quisset Pike	Lincoln	RI	02865	41.905666	-71.43023
217484001	University of Rhode Island	Main Campus	85 Briar Lane	KINGSTON	RI	02881	41.481001	-71.52689
217484002	University of Rhode Island	Narragansett Bay Campus	Narragansett, RI	Narragansett	RI	02882	41.432452	-71.46352
217581001	Empire Beauty School-Warwick	Empire Beauty School - Warwick, RI	1276 Bald Hill Road	Warwick	RI	02886	41.705478	-71.45119
217475001	Community College of Rhode Island	KNIGHT Campus	400 EAST AVE	WARWICK	RI	028861807	41.705478	-71.45119
217536003	Salve Regina University	Center for Adult Education	144 Metro Center Boulevard	Warwick	RI	028861740	41.705478	-71.45119
217305003	New England Institute of Technology	Julian B. Gouse Campus - Post Road	2500 Post Road	Warwick	RI	028862266	41.705478	-71.45119
217305002	New England Institute of Technology	Access Road Facility	110 Access Road	Warwick	RI	028861002	41.705478	-71.45119
217095001	Empire Beauty School-Providence	Empire Beauty School - Providence, RI	151 Broadway	Providence	RI	02903	41.8208	-71.41306
217518002	Roger Williams University	Providence Campus	150 Washington Street	Providence	RI	02903	41.8208	-71.41306
217493001	Rhode Island School of Design	Main Campus	2 COLLEGE ST	PROVIDENCE	RI	02903	41.8208	-71.41306
217235001	Johnson & Wales University-Providence	Main Campus	8 Abbott Park Place	Providence	RI	029033703	41.8208	-71.41306
217484003	University of Rhode Island	Providence Center Campus	Providence, RI	Providence	RI	029031803	41.8208	-71.41306
217572001	St Joseph School of Nursing	Main Campus	200 High Service Avenue	North Providence	RI	02904	41.859199	-71.43142
217475003	Community College of Rhode Island	Liston Campus	1 Hilton St.	Providence	RI	02905	41.7883	-71.40431
217420001	Rhode Island College	Rhode Island College	600 MOUNT PLEASANT AVE	PROVIDENCE	RI	029081991	41.839296	-71.43802
217156001	Brown University	Main Campus	Prospect St	PROVIDENCE	RI	02912	41.826737	-71.397699
217165001	Bryant University	Main Campus	1150 DOUGLAS PIKE	SMITHFIELD	RI	029171284	41.894499	-71.51646
217402001	Providence College	Main Campus	1 Cunningham Square	PROVIDENCE	RI	029180001	41.841499	-71.440352
455965001	Toni & Guy Hairdressing Academy-Cranston	Main Campus	1400 Oaklawn Ave	Cranston	RI	02920	41.7715	-71.46485
443641001	Paul Mitchell the School-Rhode Island	Paul Mitchell the School Rhode Island	30 Chapel View Blvd Ste. 100	Cranston	RI	02920	41.7715	-71.46485
183035001	New Hampshire Institute for Therapeutic Arts	Main Campus	153 LOWELL RD	HUDSON	NH	03051	42.759821	-71.42079
182652001	Continental Academie of Hair Design-Hudson	Main Campus	102 DERRY ST	HUDSON	NH	03051	42.759821	-71.42079
183275001	Thomas More College of Liberal Arts	Thomas More College of Liberal Arts	6 Manchester Street	Merrimack	NH	03054	42.858053	-71.51216
183248001	St Joseph School of Nursing	Main campus	5 WOODWARD AVE	NASHUA	NH	03060	42.748888	-71.46492
183211001	Rivier University	Rivier University	420 SOUTH MAIN ST	NASHUA	NH	030605086	42.748888	-71.46492
183141001	Nashua Community College	Nashua	505 AMHERST ST	NASHUA	NH	030631026	42.770738	-71.51047
182661001	Daniel Webster College	Main Campus	20 UNIVERSITY DR	NASHUA	NH	030631300	42.770738	-71.51047
183026007	Southern New Hampshire University	Southern New Hampshire University - Nashua, NH Center	546 Amherst Street	Nashua	NH	03063	42.770738	-71.51047
