UnitId	SetorCode	Address	City	State	Zip	Latitude	Longitude	TotalMen	TotalWomen	Murder	NegM	Forcib	NonForcib	Robbe	AggA	Burgla	Vehic	Arson
412003001	6	3681 Manchester Rd.	AKRON	OH	443192100	40.990922	-81.52953	9	47	0	0	0	0	0	0	0	0	0
206437002	2	2623 South Arlington Road	Akron	OH	44319	40.990922	-81.52953	1090	1873	0	0	0	0	0	0	0	0	0
200828001	7	1532 Peckham Street	AKRON	OH	44320	41.083155	-81.57022	5	29	0	0	0	0	0	0	3	0	0
456667004	3	51 Park West Blvd.	Akron	OH	44320	41.083155	-81.57022	309	641	0	0	0	0	0	0	0	0	0
205647001	3	755 White Pond Drive Suite 101	AKRON	OH	44320	41.083155	-81.57022	144	550	0	0	0	0	0	0	0	0	0
204592001	5	225 HERITAGE WOODS DR.	AKRON	OH	44321	41.102587	-81.65092	13	90	0	0	0	0	0	0	0	0	0
475699001	3	190 Montrose West Avenue	Copley	OH	443212798	41.102587	-81.65092	32	281	0	0	0	0	0	0	0	0	0
200800001	1	302 BUCHTEL COMMON	AKRON	OH	443254702	41.076425	-81.51026	12640	12292	0	0	3.33	0	3.67	1	7	8.67	0
459611001	3	3428 W Market St	Akron	OH	44333	41.144661	-81.61948	174	75	0	0	0	0	0	0	0	0	0
407489001	7	7300 N PALMYRA RD	CANFIELD	OH	444069710	41.029666	-80.76396	54	42	0	0	0	0	0	0	0	0	0
206437003	2	4280 Shields Road	Canfield	OH	44406	41.029666	-80.76396	1090	1873	0	0	0	0	0	0	0	0	0
249566001	9	1688 NORTH PRICETOWN ROAD, SR 534	LAKE MILTON	OH	44429	41.100329	-80.9853	350	24	0	0	0	0	0	0	0.33	0	0
202152001	7	9364 ST RT 45	LISBON	OH	444329585	40.757793	-80.7642	71	119	0	0	0	0	0	0	0	0	0
460118001	9	5555 Youngstown-Warren Rd Unit 909	Niles	OH	44446	41.186257	-80.75297	5	146	0	0	0	0	0	0	0	0	0
205142001	6	1324 YOUNGSTOWN WARREN RD	NILES	OH	44446	41.186257	-80.75297	39	106	0	0	0	0	0	0	0	0	0
200590001	6	2076 YOUNGSTOWN WARREN RD	NILES	OH	444464398	41.186257	-80.75297	71	90	0	0	0	0	0	0	0	0	0
202985001	7	230 North Lincoln Avenue, Suite 3	SALEM	OH	444602906	40.898658	-80.86094	8	69	0	0	0	0	0	0	0	0	0
200873001	2	2161 WOODSDALE RD	SALEM	OH	444609598	40.898658	-80.86094	17	26	0	0	0	0	0	0	0	0	0
203492001	1	2491 ST RT 45 S	SALEM	OH	44460	40.898658	-80.86094	538	1308	0	0	0	0	0	0	0.67	0	0
215381002	5	1453 Youngstown-Kingsville Road NE	Vienna	OH	44473	41.236248	-80.66265	337	17	0	0	0	0	0	0	0	0	0
407595001	7	528 Educational Highway	WARREN	OH	44483	41.252748	-80.80773	92	138	0	0	0	0	0	0	0	0	0
203474001	1	4314 MAHONING AVE NW	WARREN	OH	444831998	41.252748	-80.80773	1132	1955	0	0	0.33	0	0	0	0	0	0
206224001	6	3200 Ridge Road	Warren	OH	444843200	41.226957	-80.76475	55	185	0	0	0	0	0	0	0.33	0	0
201803001	7	200 E Wood St.	Youngstown	OH	445031600	41.100296	-80.64962	12	142	0	0	0	0	0.33	0	0	1	0
453464001	6	3487 Belmont Ave	Youngstown	OH	44505	41.122524	-80.62043	31	99	0	0	0	0	0	0	0	0	0
206631001	3	1030 N MERIDIAN RD	YOUNGSTOWN	OH	44509	41.106249	-80.69471	243	229	0	0	0.33	0	0	0	0	0	0
407568001	6	615 BOARDMAN-CANFIELD RD	BOARDMAN	OH	44512	41.032675	-80.66467	5	119	0	0	0	0	0	0	0	0	0
203438001	6	6000 MAHONING AVE	YOUNGSTOWN	OH	44515	41.099008	-80.74545	3	153	0	0	0	0	0	0	0	0	0
206695001	1	One University Plaza	Youngstown	OH	445550001	41.103858	-80.643646	6166	7186	0	0	0.67	0	1.33	0.33	5.67	1	0
369109001	7	530 North Lincoln Ave	ALLIANCE	OH	44601	40.917908	-81.11641	15	91	0	0	0	0	0	0	0	0	0
363147001	6	2445 W. STATE ST.	ALLIANCE	OH	44601	40.917908	-81.11641	5	82	0	0	0	0	0	0	0	0	0
205841003	4	1237 W. State Street	Alliance	OH	44601	40.917908	-81.11641	6173	9277	0	0	0	0	0	0	0	0	0
204185001	2	1972 CLARK AVE	ALLIANCE	OH	446013993	40.917908	-81.11641	1079	1108	0	0	1	0	0	0	14	0	0.33
205841007	4	611 High Street	Carrollton	OH	44615	40.568568	-81.08187	6173	9277	0	0	0	0	0	0	0	0	0
201104005	2	2800 Richville Dr. SE	Massillon	OH	44646	40.805131	-81.50101	2598	3381	0	0	0	0	0	0	0	0	0
475015001	6	6905 Mills Civic Pkwy Suite 120	West Des Moines	IA	50266	41.581181	-93.78287	6	207	0	0	0	0	0	0	0	0	0
153214007	4	5959 West Grand Ave.	West Des Moines	IA	50266	41.581181	-93.78287	9304	10863	0	0	0	0	0	0	0	0	0
154493004	2	5000 Westown Parkway, Suite 200	West Des Moines	IA	50266	41.581181	-93.78287	2048	3256	0	0	0	0	0	0	0	0	0
154350002	2	1415 28th Street, Suite 250 Century Building II	WEST DES MOINES	IA	50266	41.581181	-93.78287	768	1005	0	0	0	0	0	0	0	0	0
153588001	6	603 E SIXTH ST	DES MOINES	IA	50309	41.585939	-93.62004	18	3	0	0	0	0	0	0	0	0	0
153542001	5	1200 PLEASANT ST	DES MOINES	IA	503091453	41.585939	-93.62004	3	14	0	0	0.67	0	0.33	0	0.67	0.33	0
446729001	3	317 6th Ave Suite 102	Des Moines	IA	50309	41.585939	-93.62004	24	37	0	0	0	0	0	0	0	0	0
153977001	2	928 SIXTH AVE	DES MOINES	IA	503091239	41.585939	-93.62004	123	708	0	0	0	0	0	0	0	0.33	0
153658003	1	1200 Grand Ave	Des Moines	IA	50309	41.585939	-93.62004	14372	15376	0	0	0	0	0	0	0	0	0
153214010	4	3420 Martin Luther King Pkwy	Des Moines	IA	50310	41.625988	-93.67403	9304	10863	0	0	0	0	0	0	0	0	0
153269001	2	2507 UNIVERSITY AVE	DES MOINES	IA	503114505	41.601189	-93.68076	2143	2996	0	0	0.67	0	1.67	0.33	9.33	3.67	1.67
154156001	2	3200 GRAND AVE	DES MOINES	IA	50312	41.587039	-93.67356	814	949	0	0	0	0	0	0	0	0	0
153214011	4	603 E 12th Street	Des Moines	IA	50313	41.637638	-93.61636	9304	10863	0	0	0	0	0	0	0.33	0	0
153214005	4	2801 N.E. 54th St	Des Moines	IA	50313	41.637638	-93.61636	9304	10863	0	0	0	0	0	0	0	0	0
153214006	4	1100 7th St.	Des Moines	IA	50314	41.602989	-93.63237	9304	10863	0	0	0	0	0	0.33	0	0	0
153214008	4	1111 E. Army Post Road	Des Moines	IA	50315	41.545089	-93.61904	9304	10863	0	0	0	0	0	0	0	0	0
153375001	2	1200 GRANDVIEW AVE	DES MOINES	IA	50316	41.606339	-93.59829	894	1235	0	0	0.67	0	0	0.33	2.33	0.33	0
373058001	6	7000 Fleur Drive	DES MOINES	IA	50321	41.542789	-93.66189	96	143	0	0	0	0	0	0	0.33	0	0
152822001	2	2500 FLEUR DR	DES MOINES	IA	503211799	41.542789	-93.66189	453	566	0	0	1	0	0	1	5	0	0
153597001	6	3305 70TH ST	DES MOINES	IA	503223203	41.630521	-93.7238	6	144	0	0	0	0	0	0	0.33	0	0
367024001	3	4655 121st Street	Urbandale	IA	50323	41.625788	-93.80235	240	635	0	0	0	0	0	0	0	0	0
451954001	3	1860 NW 118th St, Ste 110	Clive	IA	50325	41.60787	-93.78093	172	36	0	0	0	0	0	0	0.33	0	0
153773001	6	24 SECOND ST NE	MASON CITY	IA	504013308	43.153969	-93.20037	3	100	0	0	0	0	0	0	0	0	0
153409001	3	2570 4th Street SW	Mason City	IA	50401	43.153969	-93.20037	39	189	0	0	0	0	0	0	0	0	0
154059001	4	500 COLLEGE DR	MASON CITY	IA	50401	43.153969	-93.20037	1420	1787	0	0	0.67	0	0	0	2.67	0	0
154518001	3	106 S. SIXTH ST	FOREST CITY	IA	50436	43.259165	-93.65625	700	450	0	0	0.67	0	0	2	11.67	0	0
153782001	6	2419 5th Avenue South	FT DODGE	IA	50501	42.499242	-94.18256	3	81	0	0	0	0	0	0	0	0	0
153524001	4	One Triton Circle	FT DODGE	IA	50501	42.499242	-94.18256	2904	2793	0	0	1	0	0.67	0.33	4.67	0.33	0
153533004	4	2111 HWY 169 NORTH	ALGONA	IA	505110680	43.0739	-94.22602	1167	1407	0	0	0	0	0	0	0	0	0
173452001	2	1995 LUTHER CT	NEW ULM	MN	560733965	44.308395	-94.46149	418	406	0	0	0	0	0	0	1	0	0
173647001	2	800 West College Avenue	St. Peter	MN	560821498	44.337276	-93.99282	1135	1314	0	0	6	0	0	0	8	1	0
173638005	4	401 West Street	Jackson	MN	56143	43.625811	-95.00447	1329	1902	0	0	0	0	0	0	0.33	0	0
173638009	4	311 North Spring Street	Luverne	MN	56156	43.653947	-96.2303	1329	1902	0	0	0	0	0	0	0	0	0
173638004	4	1314 North Hiawatha Avenue	Pipestone	MN	56164	44.020814	-96.32473	1329	1902	0	0	0	0	0	0	0	0	0
173638002	4	1450 Collegeway	Worthington	MN	56187	43.623255	-95.59604	1329	1902	0	0	0	0	0	1	0.67	0	0
457679001	6	1428 N McMillan St	Worthington	MN	56187	43.623255	-95.59604	1	32	0	0	0	0	0	0	0	0	0
175236001	4	2101 15TH AVE NW	WILLMAR	MN	56201	45.118846	-95.04504	1731	2035	0	0	0	0	0	0	0	0	0
173638003	4	1011 First Street West	Canby	MN	56220	44.725437	-96.2921	1329	1902	0	0	0	0	0	0	0	0	0
173638001	4	1593 11th Avenue	Granite Falls	MN	56241	44.794723	-95.56737	1329	1902	0	0	0	0	0	0	0	0	0
145831001	4	815 N Orlando Smith Road	Oglesby	IL	613489692	41.292401	-89.05943	1500	2205	0	0	0	0	0	0	0	0	0
143613001	4	2400 Tom L. Wilson Boulevard	GALESBURG	IL	61401	40.948073	-90.36871	843	1485	0	0	0	0	0	0	0	0	0
146427001	2	2 E SOUTH ST	GALESBURG	IL	614019999	40.948073	-90.36871	614	810	0	0	6	0	0.33	0	10.33	0	1
143613003	4	380 East Main St.	Bushnell	IL	61422	40.550883	-90.51766	843	1485	0	0	0	0	0	0	0	0	0
143279002	4	26230 - Black hawk Road	Galva	IL	61434	41.172197	-90.03901	2666	3908	0	0	0	0	0	0.33	1	0	0
148991002	4	208 S Johnson	Macomb	IL	614552137	40.456986	-90.6681	741	1043	0	0	0	0	0	0	0	0	0
149772001	1	1 UNIVERSITY CIRCLE	MACOMB	IL	61455	40.456986	-90.6681	5798	5909	0	0	8	0	0.67	2.67	63.67	1.67	2.67
147341001	2	700 E BROADWAY	MONMOUTH	IL	614621998	40.918849	-90.64466	568	687	0	0	1.33	0	0	0	0	0	0
457554001	9	125 E. Locust Street	Canton	IL	61520	40.552853	-90.02794	0	45	0	0	0	0	0	0	0.33	0	0
145354001	5	210 W WALNUT ST	CANTON	IL	615202497	40.552853	-90.02794	4	78	0	0	0	0	0	0	0	0	0
148991001	4	23235 N CO 22	CANTON	IL	615209801	40.552853	-90.02794	741	1043	0	0	0	0	0	0	0	0	0
144971001	2	300 COLLEGE AVE	EUREKA	IL	61530	40.718228	-89.27153	286	406	0	0	0.33	0	0	0	1.33	0	0
383312001	7	545 UNIVERSITY DR NE	NEW PHILADELPHIA	OH	446639450	40.477187	-81.44439	32	57	0	0	0	0	0	0	0	0	0
203483001	1	330 UNIVERSITY DR NE	NEW PHILADELPHIA	OH	44663	40.477187	-81.44439	1015	1393	0	0	0	0	0	0	0	0	0
200846001	4	1901 SMUCKER RD	ORRVILLE	OH	44667	40.835059	-81.77006	818	1202	0	0	0	0	0	0	0	0	0
433138001	7	518 W Prospect St	Smithville	OH	44677	40.865194	-81.85967	146	214	0	0	0	0	0	0	0	0	0
364636001	7	4401 SHRIVER RD	Uniontown	OH	44685	40.961206	-81.42516	30	25	0	0	0	0	0	0	0	0	0
204662001	4	1328 DOVER RD	WOOSTER	OH	446914000	40.800086	-81.95726	383	260	0	0	0.33	0	0	0	0.67	0	0
206589001	2	1189 Beall Avenue	Wooster	OH	44691	40.800086	-81.95726	937	1179	0	0	2.33	0	0.67	1.67	2.33	0.67	1
201539001	7	305 McKinley Avenue NW	CANTON	OH	44702	40.798859	-81.37499	17	74	0	0	0	0	0.33	0	0	0.33	0
205841004	4	521 Tuscarawas Street W	Canton	OH	44702	40.798859	-81.37499	6173	9277	0	0	0.33	0	1	3	0	0	0
205841005	4	839 Cleveland Ave NW	Canton	OH	44703	40.809108	-81.3809	6173	9277	0	0	0	0	0	0	0	0	0
204334001	9	4642 CLEVELAND AVE NW	CANTON	OH	447091837	40.836508	-81.38548	3	75	0	0	0	0	0	0	0	0	0
203775001	2	2600 Cleveland Avenue NW	CANTON	OH	447093897	40.836508	-81.38548	839	1235	0	0	0.33	0	0	0	2.67	1.33	0
201177001	2	2600 6TH ST SW	CANTON	OH	447101797	40.791108	-81.41672	40	266	0	0	1	0	0	1.67	2.33	0	0
480480001	6	4736 Dressler Rd NW	Canton	OH	44718	40.850683	-81.43773	18	71	0	0	0	0	0	0	0	0	0
204316001	3	4300 Munson Street NW	CANTON	OH	44718	40.850683	-81.43773	131	432	0	0	0	0	0	0	0	0	0
458335001	9	5535 Dressler Rd Unit 9	Canton	OH	44720	40.888408	-81.41066	2	136	0	0	0	0	0	0	0	0	0
205841006	4	265 E. Maple Street	North Canton	OH	44720	40.888408	-81.41066	6173	9277	0	0	0	0	0	0	0	0	0
205841002	4	5600 Whipple Ave NW	North Canton	OH	44720	40.888408	-81.41066	6173	9277	0	0	0.33	0	0	0	0	0	0
205841001	4	6200 FRANK AVE NW	NORTH CANTON	OH	44720	40.888408	-81.41066	6173	9277	0	0	0	0	0	0	0	1	0
206437001	2	2020 East Maple Street	North Canton	OH	44720	40.888408	-81.41066	1090	1873	0	0	0.33	0	0	2	7.67	0	0
203465001	1	6000 FRANK AVE NW	NORTH CANTON	OH	44720	40.888408	-81.41066	1964	2922	0	0	0	0	0	0	0	0	0
201098001	7	1783 State Rt 60	Ashland	OH	448059377	40.867016	-82.31514	24	50	0	0	0	0	0	0	0	0	0
201104002	2	910 Center St	Ashland	OH	44805	40.867016	-82.31514	2598	3381	0	0	0	0.33	0	0	0	0	0
201104001	2	401 College Ave	Ashland	OH	448053702	40.867016	-82.31514	2598	3381	0	0	1.67	0	0	0	10	0	0
201432001	4	One University Drive	HURON	OH	448399791	41.388534	-82.5568	843	1598	0	0	0	0	0	0	0	0	0
202657001	4	316 W MASON RD	MILAN	OH	44846	41.306205	-82.60611	98	204	0	0	0	0	0	0	0	0	0
461999001	6	175 Benedict Avenue	Norwalk	OH	448572714	41.236357	-82.60185	0	34	0	0	0	0	0	0	0	0	0
383330001	7	2130 HAYES AVE	SANDUSKY	OH	44870	41.42646	-82.71083	36	59	0	0	0	0	0	0	0	0	0
203739001	6	5202 Timber Commons Dr.	Sandusky	OH	448705871	41.42646	-82.71083	88	299	0	0	0	0	0	0	0	0	0
205090001	5	1912 HAYES AVE	SANDUSKY	OH	448704788	41.42646	-82.71083	14	85	0	0	0	0	0	0	0	0.33	0
407522001	7	27 RYAN RD	SHELBY	OH	448759704	40.888988	-82.65598	13	22	0	0	0	0	0	0	0	0	0
202806008	2	175 Mansfield Ave.	Shelby	OH	44875	40.888988	-82.65598	2684	3590	0	0	0	0	0	0	0	0	0
206039001	6	104 E MARKET ST	TIFFIN	OH	44883	41.12071	-83.17658	1	41	0	0	0	0	0	0	0	0	0
206048001	2	155 MIAMI ST	TIFFIN	OH	44883	41.12071	-83.17658	2007	2947	0	0	1	0	0.33	2.67	15	0	0
203085001	2	310 E MARKET ST	TIFFIN	OH	448832462	41.12071	-83.17658	590	651	0	0	1.67	0	0.33	0	6	0	0
204194003	2	890 West Fourth St	Mansfield	OH	44901	40.850833	-82.511369	789	1440	0	0	0	0	0	0	0	0	0
375407001	4	600 ESLEY LN	MANSFIELD	OH	44905	40.773556	-82.47612	45	100	0	0	0	0	0	0	0	0.33	0
480532001	9	2150 W 4th St	Ontario	OH	44906	40.766056	-82.56749	5	131	0	0	0	0	0	0	0	0	0
204422001	4	2441 KENWOOD CIR	MANSFIELD	OH	44906	40.766056	-82.56749	1128	1830	0	0	0.33	0	0	0.33	0	0	0
201104009	2	1020 S Trimble Rd.	Mansfield	OH	44906	40.766056	-82.56749	2598	3381	0	0	0.33	0	0	0	0.33	0	0
204680001	1	1760 University Drive	MANSFIELD	OH	44906	40.766056	-82.56749	521	683	0	0	0.33	0	0	0.33	0	0	0
204024004	1	5757 Innovation Drive	Middletown	OH	45005	39.550241	-84.3087	8239	9662	0	0	0	0	0	0	0	0	0
201496001	7	3603 HAMILTON MIDDLETOWN RD	HAMILTON	OH	45011	39.404856	-84.52271	202	101	0	0	0	0	0	0	0	0	0
204006001	1	1601 University Blvd.	Hamilton	OH	45011	39.404856	-84.52271	1615	2006	0	0	0	0	0.33	0	0.67	0	0
250902001	6	5951-S Boymel Dr	FAIRFIELD	OH	45014	39.330356	-84.55277	4	70	0	0	0	0	0	0	0.33	0	0
153533002	4	3200 COLLEGE DRIVE	EMMETSBURG	IA	50536	43.115156	-94.6931	1167	1407	0	0	0	0	0	0.67	2.33	0	0
153339001	6	1290 N. Lake Ave.	STORM LAKE	IA	50588	42.646924	-95.1807	1	20	0	0	0	0	0	0	0	0	0
153001001	2	610 W 4TH ST	STORM LAKE	IA	50588	42.646924	-95.1807	805	1594	0	0	3	0	0	0.33	5	0	0.33
153746001	6	6322 UNIVERSITY AVE	CEDAR FALLS	IA	50613	42.527184	-92.45609	5	87	0	0	0	0	0	0	0	0	0
260910001	3	7009 Nordic Drive	Cedar Falls	IA	50613	42.527184	-92.45609	92	357	0	0	0	0	0	0	0	0	0
154095001	1	1222 W 27TH ST	CEDAR FALLS	IA	50614	42.469768	-92.309475	5030	7129	0	0	7	0.33	0	2	6	1	1
154110004	4	1400 Technology Drive	Oelwein	IA	506622501	42.682886	-91.92182	2080	3121	0	0	0	0	0	0	0	0	0
154527001	2	100 Wartburg Blvd.	WAVERLY	IA	506770903	42.741016	-92.45984	812	902	0	0	3	0	0	0.67	6.33	0.33	0
153445001	4	1501 E ORANGE RD	WATERLOO	IA	50701	42.473536	-92.36382	2498	3311	0	0	0	0	0	0.33	0	0	0
154493006	2	3563 University Ave.	Waterloo	IA	50701	42.473536	-92.36382	2048	3256	0	0	0	0	0	0	0	0	0
154545001	6	722 WATER ST, STE 201	WATERLOO	IA	507034734	42.513636	-92.32418	7	39	0	0	0	0	0	0	0.33	0	0
152798001	2	1825 Logan Ave	WATERLOO	IA	507031999	42.513636	-92.32418	40	541	0	0	0	0	0	0	0	0	0
154396001	4	1501 W. Townline Street	CRESTON	IA	50801	41.070905	-94.38448	645	928	0	0	0.33	0	0	0	0	0	0
175078001	1	1501 STATE ST	MARSHALL	MN	56258	44.446885	-95.77281	2819	4098	0	0	1.33	0	0	0.33	1.33	0	0
174251001	1	600 EAST 4TH STREET	MORRIS	MN	562672132	45.584124	-95.9092	873	1073	0	0	2.67	0	0	0.33	0	0	0
173638010	4	403 South Mill St	Redwood Falls	MN	56283	44.540923	-95.12732	1329	1902	0	0	0	0	0	0	0	0	0
174321001	9	201 EIGHTH AVE S	ST CLOUD	MN	563014332	45.526066	-94.20649	2	123	0	0	0	0	0	0	1	0	0
175014001	3	226 Park Ave S	St. Cloud	MN	563013713	45.526066	-94.20649	1285	4200	0	0	0	0	0	0	0	0	0
174783001	1	720 4TH AVE S	ST CLOUD	MN	563014498	45.526066	-94.20649	7949	8816	0	0	4.67	0	0.67	0.33	15.33	0.33	0.33
174756001	4	1540 Northway Drive	St. Cloud	MN	563031240	45.568516	-94.19251	2318	2628	0	0	0	0	0	0.67	0	0	0
172918001	4	1601 JEFFERSON ST	ALEXANDRIA	MN	56308	45.88645	-95.38287	1489	1356	0	0	0.33	0	0	0	0	0.33	0
174792001	2	Box 2000	COLLEGEVILLE	MN	563212000	45.578278	-94.419941	1924	55	0	0	2.67	0	0	0	8.67	0	1
174747001	2	37 SOUTH COLLEGE AVENUE	ST JOSEPH	MN	563742099	45.582653	-94.32974	0	2051	0	0	0.67	0	0	0	6.33	0	0
174899004	2	137 23rd Street South	Sartell	MN	56377	45.622966	-94.20959	1199	3007	0	0	0	0	0	0	0	0	0
174765001	9	110 2nd Street South	Waite Park	MN	56387	45.550378	-94.22429	1	75	0	0	0	0	0	0	0	0.33	0
445920001	3	1201 2nd Street South	Waite Park	MN	56387	45.550378	-94.22429	104	250	0	0	0	0	0	0	0	0	0
173203001	4	501 WEST COLLEGE DRIVE	BRAINERD	MN	56401	46.352758	-94.16289	1887	2463	0	0	0	0	0	0	0	0	0
174899003	2	501 West College Drive	Brainerd	MN	56401	46.352758	-94.16289	1199	3007	0	0	0	0	0	0	0	0	0
449180001	9	2601 West Lake Ave, Ste B-1A	Peoria	IL	61602	40.677987	-89.60864	3	75	0	0	0	0	0	0	0	0	0
145682002	4	201 SW Adams	Peoria	IL	61602	40.677987	-89.60864	4809	5961	0	0	0	0	0	0.33	0	0	0
148335006	2	211 FULTON STREET	PEORIA	IL	61602	40.677987	-89.60864	1563	1670	0	0	0	0	0	0	0	0	0
148575001	2	511 NE GREENLEAF ST	PEORIA	IL	616033783	40.712887	-89.57904	70	631	0	0	0	0	0.33	0	0	0	0
147129001	2	415 St. Mark Court	Peoria	IL	616033716	40.712887	-89.57904	64	444	0	0	0.33	0	0.33	0	0.67	0	0
147819001	9	100 MEADOWS AVE	EAST PEORIA	IL	61611	40.683387	-89.54493	1	69	0	0	0	0	0	0	0	0	0
458265001	9	280 High Point Ln	East Peoria	IL	61611	40.683387	-89.54493	419	430	0	0	0	0	0	0	0	0	0
454999001	9	602 W. Glen Ave.	Peoria	IL	61614	40.755343	-89.59799	2	112	0	0	0	0	0	0	0	0	0
147165001	3	411 W Northmoor Road	Peoria	IL	616143558	40.755343	-89.59799	111	432	0	0	0	0	0	0	0	0	0
145682003	4	5407 N University	Peoria	IL	61614	40.755343	-89.59799	4809	5961	0	0	0	0	0	0	0	0.33	0
143358001	2	1501 W BRADLEY AVE	PEORIA	IL	61625	40.696287	-89.616648	2621	2809	0	0	3	0	0.67	0.67	20.33	0.67	0.67
145682004	4	225 Hanna Dr.	Pekin	IL	61635	40.744179	-89.718401	4809	5961	0	0	0	0	0	0	0	0	0
145682001	4	ONE COLLEGE DR	EAST PEORIA	IL	616350001	40.744179	-89.718401	4809	5961	0	0	0	0	0	0.33	5.33	0	0
145600003	1	One Illini Drive, Box 1649	Peoria	IL	61656	40.744179	-89.718401	12860	15178	0	0	0	0	0	0	0	0	0
367051001	9	506 S MCCLUN ST	BLOOMINGTON	IL	61701	40.477286	-88.99592	2	109	0	0	0	0	0	0	0	0	0
145646001	2	1312 N PARK ST	BLOOMINGTON	IL	617022900	40.519236	-88.864303	886	1123	0	0	3	0	0	0	3.33	0	0
457545001	9	1503 E College Ave Ste L	Normal	IL	61761	40.515485	-88.98629	5	126	0	0	0	0	0	0	0	0	0
384342001	4	1500 West Raab Road	Normal	IL	61761	40.515485	-88.98629	2414	2801	0	0	0	0	0	0.33	0.33	0	0
146676002	2	715 W. Raab Rd	Normal	IL	61761	40.515485	-88.98629	538	702	0	0	0	0	0	0	0	0	0
146667003	2	1500 North Airport Road	Normal	IL	61761	40.515485	-88.98629	557	440	0	0	0	0	0	0	0	0	0
459365001	9	24 Vermillion Plaza	Pontiac	IL	61764	40.884053	-88.63376	1	76	0	0	0	0	0	0	0	0	0
145813001	1	201 S. School St. Hovey Hall rm 421 Campus Box 1000	NORMAL	IL	617901000	40.51032	-88.99803	8878	11394	0	0	4	0	2	13	29.67	1.33	1.33
143181001	9	202 E. University ave, Suite H	URBANA	IL	61801	40.109647	-88.21246	2	31	0	0	0	0	0	0	0	0	0
145637001	1	601 E John Street	Champaign	IL	61820	40.114931	-88.24322	24798	20144	0	0	9	0	6	6.67	17.67	2.67	2
147916002	4	1307-1319 N Mattis	Champaign	IL	61821	40.108631	-88.2733	4087	4350	0	0	0	0	0	0	0	0	0
147916001	4	2400 W BRADLEY AVE	CHAMPAIGN	IL	618211899	40.108631	-88.2733	4087	4350	0	0	0	0	0	1	2.33	0	0
449232001	9	517 Town Center Blvd.	Champaign	IL	61822	40.126854	-88.29315	4	74	0	0	0	0	0	0	0	0	0
144573001	9	2500 GEORGETOWN RD	DANVILLE	IL	61832	40.133786	-87.62898	5	53	0	0	0	0	0	0	0	0	0
144564001	4	2000 E MAIN ST	DANVILLE	IL	618325118	40.133786	-87.62898	1802	2233	0	0	0	0	0	0	0.33	0	0
146533001	2	903 N LOGAN AVE	DANVILLE	IL	61832	40.133786	-87.62898	45	271	0	0	0	0	0	0	0	0	0
407832001	4	3525 North State Route 48	LEBANON	OH	450361099	39.440152	-84.22175	260	132	0	0	0	0	0	0	0	0	0.33
205470005	4	5386 Courseview Drive	Mason	OH	450402363	39.344258	-84.3152	8280	10896	0	0	0	0	0	0	0	0	0
456667001	3	4605 Duke Dr, Suite 700	Mason	OH	45040	39.344258	-84.3152	309	641	0	0	0	0	0	0	0.33	0	0
204015001	1	4200 N University Blvd	Middletown	OH	450423497	39.534907	-84.39324	902	1319	0	0	0.33	0	0	0	1.33	0.33	0
201609001	6	633 S BREIEL BLVD	MIDDLETOWN	OH	45044	39.482957	-84.38393	1	24	0	0	0	0	0	0	0	0	0
204024001	1	501 East High Street	Oxford	OH	45056	39.498751	-84.7407	8239	9662	0	0	13	0	0.33	2.67	24	1	1
449126001	6	875 West Central Ave	Springboro	OH	45066	39.557096	-84.22688	30	192	0	0	0	0	0	0	0	0	0
451468001	9	7664 Voice of America Centre Drive	West Chester	OH	45069	39.343757	-84.40249	9	203	0	0	0	0	0	0	0	0	0
201016002	6	9100 W Chester Towne Centre Drive Suite 300	West Chester	OH	45069	39.343757	-84.40249	62	118	0	0	0	0	0	0	0	0	0
203386003	3	7600 Tyler's Place Blvd	West Chester	OH	45069	39.343757	-84.40249	123	1533	0	0	0	0	0	0	0	0	0
151801010	2	9286 Schulze Drive	West Chester	OH	45069	39.343757	-84.40249	5075	9884	0	0	0	0	0	0	0	0	0
204024003	1	7847 VOA Park Drive	West Chester	OH	45069	39.343757	-84.40249	8239	9662	0	0	0	0	0	0	0	0	0
201946001	1	4200 CLERMONT COLLEGE DR	BATAVIA	OH	45103	39.082894	-84.15319	1489	1972	0	0	0	0	0	0	0.33	0	0
375568001	7	718 West Plane Street	BETHEL	OH	45106	38.956484	-84.08093	0	18	0	0	0	0	0	0	0	0	0
201751001	5	20918 State Route 251	St Martin	OH	451189705	39.184985	-83.95045	106	321	0	0	0	0	0	0	0	0	0
205966004	4	100 Hobart Drive	Hillsboro	OH	45133	39.162917	-83.5802	802	1629	0	0	0	0	0	0	0	0	0
157216013	2	100 Hobart Drive	Hillsboro	OH	45133	39.162917	-83.5802	1009	1635	0	0	0	0	0	0	0	0	0
202949004	4	5956 Buckwheat Rd.	Milford	OH	45150	39.168818	-84.24995	236	53	0	0	0	0	0	0	0	0	0
205966001	4	351 Brooks-Malott Road	Mt Orab	OH	45154	39.046589	-83.92245	802	1629	0	0	0	0	0	0	0	0	0
205966002	4	1850 Davids Drive	Wilmington	OH	45177	39.463476	-83.84446	802	1629	0	0	0	0	0	0	0	0	0
206507001	2	1870 Quaker Way	WILMINGTON	OH	45177	39.463476	-83.84446	549	624	0	0	0.33	0	0	3.67	18.67	0	0.67
201016001	6	124 E SEVENTH ST	CINCINNATI	OH	45202	39.10441	-84.50774	62	118	0	0	0	0	0	0	0	0	0
